Unit,Period,Days,Account,Amount
00040302D006,12,31,Other Non-controllables,1641
00040302D006,13,30,Other Non-controllables,1594
00040302D006,14,31,Other Non-controllables,1425
00040302D006,15,30,Other Non-controllables,1195
00040302D006,16,31,Other Non-controllables,589
00040302D006,17,31,Other Non-controllables,2403
00040302D006,18,30,Other Non-controllables,3311
00040302D006,19,31,Other Non-controllables,2142
00040302D006,20,30,Other Non-controllables,512
00040302D006,21,31,Other Non-controllables,2285
00040302D006,22,31,Other Non-controllables,2014
00040302D006,23,28,Other Non-controllables,1807
00040302D006,24,31,Other Non-controllables,1807
00040302D014,1,30,Other Non-controllables,2283
00040302D014,2,31,Other Non-controllables,2334
00040302D014,3,30,Other Non-controllables,2309
00040302D014,4,31,Other Non-controllables,2331
00040302D014,5,31,Other Non-controllables,2500
00040302D014,6,30,Other Non-controllables,2593
00040302D014,7,31,Other Non-controllables,2107
00040302D014,8,30,Other Non-controllables,2344
00040302D014,9,31,Other Non-controllables,2436
00040302D014,10,31,Other Non-controllables,2152
00040302D014,11,28,Other Non-controllables,2040
00040302D014,12,31,Other Non-controllables,2146
00040302D014,13,30,Other Non-controllables,2116
00040302D014,14,31,Other Non-controllables,1939
00040302D014,15,30,Other Non-controllables,1269
00040302D014,16,31,Other Non-controllables,1138
00040302D014,17,31,Other Non-controllables,3212
00040302D014,18,30,Other Non-controllables,3811
00040302D014,19,31,Other Non-controllables,2629
00040302D014,20,30,Other Non-controllables,952
00040302D014,21,31,Other Non-controllables,2676
00040302D014,22,31,Other Non-controllables,2431
00040302D014,23,28,Other Non-controllables,2284
00040302D014,24,31,Other Non-controllables,2326
0004030A635E,1,30,Other Non-controllables,3697
0004030A635E,2,31,Other Non-controllables,3674
0004030A635E,3,30,Other Non-controllables,3643
0004030A635E,4,31,Other Non-controllables,3793
0004030A635E,5,31,Other Non-controllables,3881
0004030A635E,6,30,Other Non-controllables,3993
0004030A635E,7,31,Other Non-controllables,3499
0004030A635E,8,30,Other Non-controllables,3778
0004030A635E,9,31,Other Non-controllables,4660
0004030A635E,10,31,Other Non-controllables,3472
0004030A635E,11,28,Other Non-controllables,3311
0004030A635E,12,31,Other Non-controllables,3506
0004030A635E,13,30,Other Non-controllables,3471
0004030A635E,14,31,Other Non-controllables,3032
0004030A635E,15,30,Other Non-controllables,3755
0004030A635E,16,31,Other Non-controllables,2190
0004030A635E,17,31,Other Non-controllables,5024
0004030A635E,18,30,Other Non-controllables,4997
0004030A635E,19,31,Other Non-controllables,3740
0004030A635E,20,30,Other Non-controllables,2116
0004030A635E,21,31,Other Non-controllables,3536
0004030A635E,22,31,Other Non-controllables,3095
0004030A635E,23,28,Other Non-controllables,3411
0004030A635E,24,31,Other Non-controllables,3366
0004030B92EE,1,30,Other Non-controllables,2291
0004030B92EE,2,31,Other Non-controllables,2394
0004030B92EE,3,30,Other Non-controllables,2424
0004030B92EE,4,31,Other Non-controllables,2479
0004030B92EE,5,31,Other Non-controllables,2493
0004030B92EE,6,30,Other Non-controllables,2663
0004030B92EE,7,31,Other Non-controllables,2155
0004030B92EE,8,30,Other Non-controllables,2390
0004030B92EE,9,31,Other Non-controllables,2417
0004030B92EE,10,31,Other Non-controllables,2106
0004030B92EE,11,28,Other Non-controllables,2069
0004030B92EE,12,31,Other Non-controllables,2182
0004030B92EE,13,30,Other Non-controllables,2129
0004030B92EE,14,31,Other Non-controllables,1978
0004030B92EE,15,30,Other Non-controllables,1232
0004030B92EE,16,31,Other Non-controllables,1133
0004030B92EE,17,31,Other Non-controllables,3390
0004030B92EE,18,30,Other Non-controllables,3943
0004030B92EE,19,31,Other Non-controllables,2728
0004030B92EE,20,30,Other Non-controllables,1943
0004030B92EE,21,31,Other Non-controllables,2778
0004030B92EE,22,31,Other Non-controllables,2538
0004030B92EE,23,28,Other Non-controllables,2276
0004030B92EE,24,31,Other Non-controllables,2431
0004030BEB57,1,30,Other Non-controllables,3298
0004030BEB57,2,31,Other Non-controllables,3418
0004030BEB57,3,30,Other Non-controllables,3057
0004030BEB57,4,31,Other Non-controllables,3365
0004030BEB57,5,31,Other Non-controllables,3461
0004030BEB57,6,30,Other Non-controllables,3590
0004030BEB57,7,31,Other Non-controllables,3167
0004030BEB57,8,30,Other Non-controllables,3360
0004030BEB57,9,31,Other Non-controllables,3367
0004030BEB57,10,31,Other Non-controllables,2982
0004030BEB57,11,28,Other Non-controllables,2870
0004030BEB57,12,31,Other Non-controllables,3046
0004030BEB57,13,30,Other Non-controllables,2998
0004030BEB57,14,31,Other Non-controllables,2506
0004030BEB57,15,30,Other Non-controllables,1772
0004030BEB57,16,31,Other Non-controllables,1562
0004030BEB57,17,31,Other Non-controllables,3768
0004030BEB57,18,30,Other Non-controllables,4635
0004030BEB57,19,31,Other Non-controllables,3213
0004030BEB57,20,30,Other Non-controllables,1534
0004030BEB57,21,31,Other Non-controllables,2826
0004030BEB57,22,31,Other Non-controllables,2948
0004030BEB57,23,28,Other Non-controllables,3129
0004030BEB57,24,31,Other Non-controllables,2943
00040302CD88,1,30,Other Non-controllables,1546
00040302CD88,2,31,Other Non-controllables,1546
00040302CD88,3,30,Other Non-controllables,1546
00040302CD88,4,31,Other Non-controllables,1330
00040302CD88,5,31,Other Non-controllables,-121
00040302CD88,6,30,Other Non-controllables,889
00040302CD88,7,31,Other Non-controllables,889
00040302CD88,8,30,Other Non-controllables,889
00040302CD88,9,31,Other Non-controllables,889
00040302CD88,10,31,Other Non-controllables,1087
00040302CD88,11,28,Other Non-controllables,1033
00040302CD88,12,31,Other Non-controllables,1014
00040302CD88,13,30,Other Non-controllables,1014
00040302CD88,14,31,Other Non-controllables,694
00040302CD88,15,30,Other Non-controllables,888
00040302CD88,16,31,Other Non-controllables,694
00040302CD88,17,31,Other Non-controllables,713
00040302CD88,18,30,Other Non-controllables,888
00040302CD88,19,31,Other Non-controllables,1910
00040302CD88,20,30,Other Non-controllables,1328
00040302CD88,21,31,Other Non-controllables,1328
00040302CD88,22,31,Other Non-controllables,1313
00040302CD88,23,28,Other Non-controllables,1270
00040302CD88,24,31,Other Non-controllables,1594
00040302CE36,1,30,Other Non-controllables,2021
00040302CE36,2,31,Other Non-controllables,2021
00040302CE36,3,30,Other Non-controllables,2021
00040302CE36,4,31,Other Non-controllables,1685
00040302CE36,5,31,Other Non-controllables,1186
00040302CE36,6,30,Other Non-controllables,2800
00040302CE36,7,31,Other Non-controllables,2800
00040302CE36,8,30,Other Non-controllables,2800
00040302CE36,9,31,Other Non-controllables,2806
00040302CE36,10,31,Other Non-controllables,1999
00040302CE36,11,28,Other Non-controllables,1926
00040302CE36,12,31,Other Non-controllables,1926
00040302CE36,13,30,Other Non-controllables,1926
00040302CE36,14,31,Other Non-controllables,1926
00040302CE36,15,30,Other Non-controllables,1926
00040302CE36,16,31,Other Non-controllables,1926
00040302CE36,17,31,Other Non-controllables,1946
00040302CE36,18,30,Other Non-controllables,2122
00040302CE36,19,31,Other Non-controllables,2049
00040302CE36,20,30,Other Non-controllables,2049
00040302CE36,21,31,Other Non-controllables,2049
00040302CE36,22,31,Other Non-controllables,1698
00040302CE36,23,28,Other Non-controllables,1776
00040302CE36,24,31,Other Non-controllables,1770
00040302CF03,1,30,Other Non-controllables,1379
00040302CF03,2,31,Other Non-controllables,1396
00040302CF03,3,30,Other Non-controllables,1385
00040302CF03,4,31,Other Non-controllables,1285
00040302CF03,5,31,Other Non-controllables,815
00040302CF03,6,30,Other Non-controllables,1133
00040302CF03,7,31,Other Non-controllables,1133
00040302CF03,8,30,Other Non-controllables,1133
00040302CF03,9,31,Other Non-controllables,996
00040302CF03,10,31,Other Non-controllables,1143
00040302CF03,11,28,Other Non-controllables,1183
00040302CF03,12,31,Other Non-controllables,1070
00040302CF03,13,30,Other Non-controllables,1070
00040302CF03,14,31,Other Non-controllables,933
00040302CF03,15,30,Other Non-controllables,1175
00040302CF03,16,31,Other Non-controllables,1175
00040302CF03,17,31,Other Non-controllables,1194
00040302CF03,18,30,Other Non-controllables,1369
00040302CF03,19,31,Other Non-controllables,1127
00040302CF03,20,30,Other Non-controllables,1127
00040302CF03,21,31,Other Non-controllables,1127
00040302CF03,22,31,Other Non-controllables,1284
00040302CF03,23,28,Other Non-controllables,1241
00040302CF03,24,31,Other Non-controllables,1236
00040302CF28,1,30,Other Non-controllables,1672
00040302CF28,2,31,Other Non-controllables,1672
00040302CF28,3,30,Other Non-controllables,1672
00040302CF28,4,31,Other Non-controllables,1389
00040302CF28,5,31,Other Non-controllables,367
00040302CF28,6,30,Other Non-controllables,1756
00040302CF28,7,31,Other Non-controllables,1756
00040302CF28,8,30,Other Non-controllables,1756
00040302CF28,9,31,Other Non-controllables,1756
00040302CF28,10,31,Other Non-controllables,1326
00040302CF28,11,28,Other Non-controllables,1933
00040302CF28,12,31,Other Non-controllables,1253
00040302CF28,13,30,Other Non-controllables,1253
00040302CF28,14,31,Other Non-controllables,1514
00040302CF28,15,30,Other Non-controllables,1651
00040302CF28,16,31,Other Non-controllables,1253
00040302CF28,17,31,Other Non-controllables,1272
00040302CF28,18,30,Other Non-controllables,1447
00040302CF28,19,31,Other Non-controllables,1447
00040302CF28,20,30,Other Non-controllables,1447
00040302CF28,21,31,Other Non-controllables,1447
00040302CF28,22,31,Other Non-controllables,2432
00040302CF28,23,28,Other Non-controllables,1887
00040302CF28,24,31,Other Non-controllables,1882
00040302D006,1,30,Other Non-controllables,1121
00040302D006,2,31,Other Non-controllables,1121
00040302D006,3,30,Other Non-controllables,1121
00040302D006,4,31,Other Non-controllables,966
00040302D006,5,31,Other Non-controllables,-25
00040302D006,6,30,Other Non-controllables,690
00040302D006,7,31,Other Non-controllables,690
00040302D006,8,30,Other Non-controllables,690
00040302D006,9,31,Other Non-controllables,690
00040302D006,10,31,Other Non-controllables,800
00040302D006,11,28,Other Non-controllables,742
00040302D006,12,31,Other Non-controllables,727
00040302D006,13,30,Other Non-controllables,727
00040302D006,14,31,Other Non-controllables,3178
00040302D006,15,30,Other Non-controllables,476
00040302D006,16,31,Other Non-controllables,476
00040302D006,17,31,Other Non-controllables,495
00040302D006,18,30,Other Non-controllables,670
00040302D006,19,31,Other Non-controllables,670
00040302D006,20,30,Other Non-controllables,670
00040302D006,21,31,Other Non-controllables,670
00040302D006,22,31,Other Non-controllables,803
00040302D006,23,28,Other Non-controllables,760
00040302D006,24,31,Other Non-controllables,1028
00040302D014,1,30,Other Non-controllables,2054
00040302D014,2,31,Other Non-controllables,2054
00040302D014,3,30,Other Non-controllables,2054
00040302D014,4,31,Other Non-controllables,1567
00040302D014,5,31,Other Non-controllables,1627
00040302D014,6,30,Other Non-controllables,3194
00040302D014,7,31,Other Non-controllables,3194
00040302D014,8,30,Other Non-controllables,3194
00040302D014,9,31,Other Non-controllables,3193
00040302D014,10,31,Other Non-controllables,2133
00040302D014,11,28,Other Non-controllables,2430
00040302D014,12,31,Other Non-controllables,2198
00040302D014,13,30,Other Non-controllables,2198
00040302D014,14,31,Other Non-controllables,2060
00040302D014,15,30,Other Non-controllables,2060
00040302D014,16,31,Other Non-controllables,2060
00040302D014,17,31,Other Non-controllables,2081
00040302D014,18,30,Other Non-controllables,2256
00040302D014,19,31,Other Non-controllables,2256
00040302D014,20,30,Other Non-controllables,2256
00040302D014,21,31,Other Non-controllables,2256
00040302D014,22,31,Other Non-controllables,1826
00040302D014,23,28,Other Non-controllables,1783
00040302D014,24,31,Other Non-controllables,2013
0004030A635E,1,30,Other Non-controllables,3913
0004030A635E,2,31,Other Non-controllables,3913
0004030A635E,3,30,Other Non-controllables,3913
0004030A635E,4,31,Other Non-controllables,3189
0004030A635E,5,31,Other Non-controllables,2285
0004030A635E,6,30,Other Non-controllables,5475
0004030A635E,7,31,Other Non-controllables,5475
0004030A635E,8,30,Other Non-controllables,5475
0004030A635E,9,31,Other Non-controllables,5475
0004030A635E,10,31,Other Non-controllables,3816
0004030A635E,11,28,Other Non-controllables,3932
0004030A635E,12,31,Other Non-controllables,3743
0004030A635E,13,30,Other Non-controllables,3743
0004030A635E,14,31,Other Non-controllables,3743
0004030A635E,15,30,Other Non-controllables,3743
0004030A635E,16,31,Other Non-controllables,3743
0004030A635E,17,31,Other Non-controllables,3764
0004030A635E,18,30,Other Non-controllables,3939
0004030A635E,19,31,Other Non-controllables,3939
0004030A635E,20,30,Other Non-controllables,3939
0004030A635E,21,31,Other Non-controllables,3939
0004030A635E,22,31,Other Non-controllables,3630
0004030A635E,23,28,Other Non-controllables,3370
0004030A635E,24,31,Other Non-controllables,3365
0004030B92EE,1,30,Other Non-controllables,2696
0004030B92EE,2,31,Other Non-controllables,2695
0004030B92EE,3,30,Other Non-controllables,2696
0004030B92EE,4,31,Other Non-controllables,2213
0004030B92EE,5,31,Other Non-controllables,1684
0004030B92EE,6,30,Other Non-controllables,3774
0004030B92EE,7,31,Other Non-controllables,3897
0004030B92EE,8,30,Other Non-controllables,3651
0004030B92EE,9,31,Other Non-controllables,3774
0004030B92EE,10,31,Other Non-controllables,2750
0004030B92EE,11,28,Other Non-controllables,2794
0004030B92EE,12,31,Other Non-controllables,2677
0004030B92EE,13,30,Other Non-controllables,2677
0004030B92EE,14,31,Other Non-controllables,2554
0004030B92EE,15,30,Other Non-controllables,2554
0004030B92EE,16,31,Other Non-controllables,2554
0004030B92EE,17,31,Other Non-controllables,2575
0004030B92EE,18,30,Other Non-controllables,2750
0004030B92EE,19,31,Other Non-controllables,2750
0004030B92EE,20,30,Other Non-controllables,2750
0004030B92EE,21,31,Other Non-controllables,2750
0004030B92EE,22,31,Other Non-controllables,2168
0004030B92EE,23,28,Other Non-controllables,2125
0004030B92EE,24,31,Other Non-controllables,2120
0004030BEB57,1,30,Other Non-controllables,3427
0004030BEB57,2,31,Other Non-controllables,3427
0004030BEB57,3,30,Other Non-controllables,3427
0004030BEB57,4,31,Other Non-controllables,2852
0004030BEB57,5,31,Other Non-controllables,2555
0004030BEB57,6,30,Other Non-controllables,5102
0004030BEB57,7,31,Other Non-controllables,5407
0004030BEB57,8,30,Other Non-controllables,4798
0004030BEB57,9,31,Other Non-controllables,5102
0004030BEB57,10,31,Other Non-controllables,3623
0004030BEB57,11,28,Other Non-controllables,3705
0004030BEB57,12,31,Other Non-controllables,3550
0004030BEB57,13,30,Other Non-controllables,3550
0004030BEB57,14,31,Other Non-controllables,4854
0004030BEB57,15,30,Other Non-controllables,3245
0004030BEB57,16,31,Other Non-controllables,3245
0004030BEB57,17,31,Other Non-controllables,3266
0004030BEB57,18,30,Other Non-controllables,3441
0004030BEB57,19,31,Other Non-controllables,3441
0004030BEB57,20,30,Other Non-controllables,3441
0004030BEB57,21,31,Other Non-controllables,6314
0004030BEB57,22,31,Other Non-controllables,2973
0004030BEB57,23,28,Other Non-controllables,2930
0004030BEB57,24,31,Other Non-controllables,2925
00040302CD88,1,30,Other Non-controllables,0
00040302CD88,2,31,Other Non-controllables,0
00040302CD88,3,30,Other Non-controllables,0
00040302CD88,4,31,Other Non-controllables,0
00040302CD88,5,31,Other Non-controllables,0
00040302CD88,6,30,Other Non-controllables,0
00040302CD88,7,31,Other Non-controllables,-90
00040302CD88,8,30,Other Non-controllables,0
00040302CD88,9,31,Other Non-controllables,0
00040302CD88,10,31,Other Non-controllables,753
00040302CD88,11,28,Other Non-controllables,1424
00040302CD88,12,31,Other Non-controllables,1424
00040302CD88,13,30,Other Non-controllables,1424
00040302CD88,14,31,Other Non-controllables,1424
00040302CD88,15,30,Other Non-controllables,1424
00040302CD88,16,31,Other Non-controllables,1424
00040302CD88,17,31,Other Non-controllables,1424
00040302CD88,18,30,Other Non-controllables,1424
00040302CD88,19,31,Other Non-controllables,1424
00040302CD88,20,30,Other Non-controllables,1424
00040302CD88,21,31,Other Non-controllables,1424
00040302CD88,22,31,Other Non-controllables,1858
00040302CD88,23,28,Other Non-controllables,1858
00040302CD88,24,31,Other Non-controllables,1858
